GENE	COUNT	TYPE	LOG_COUNT	DIFF	LOG2	pvalue
MUC8	111	RELAPSE	2.04532297879	3	0.0395283641866	0.516002935443586
EGR3	20	RELAPSE	1.30102999566	3	0.234465253637	0.516002935443586
SOX13	10	RELAPSE	1	-3	-0.378511623254	0.516002935443586
MAPT	13	RELAPSE	1.11394335231	-3	-0.299560281859	0.516002935443586
EGR1	47	RELAPSE	1.67209785794	-3	-0.0892673380971	0.519756573558983
C1QTNF1	23	RELAPSE	1.36172783602	-3	-0.176877762084	0.520050527304795
PLEKHG6	15	RELAPSE	1.17609125906	-5	-0.415037499279	0.521377516119741
PCSK7	26	RELAPSE	1.41497334797	3	0.176877762084	0.524193975342588
SLTM	39	RELAPSE	1.59106460703	-3	-0.106915203917	0.524193975342588
FBRS	20	RELAPSE	1.30102999566	-6	-0.378511623254	0.524777251099604
KRT1	43	RELAPSE	1.63346845558	-4	-0.128324096976	0.525393916620046
DACH1	50	RELAPSE	1.69897000434	-6	-0.163498732283	0.526065839307135
RECQL4	16	RELAPSE	1.20411998266	-7	-0.523561956057	0.527546386013593
SEMA4B	10	RELAPSE	1	-2	-0.263034405834	0.529650670053343
ZNF609	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.529650670053343
POP5	7	RELAPSE	0.845098040014	-2	-0.362570079385	0.529650670053343
LOXL1	13	RELAPSE	1.11394335231	2	0.241008099504	0.529650670053343
PBK	12	RELAPSE	1.07918124605	2	0.263034405834	0.529650670053343
CYP11B1	21	RELAPSE	1.32221929473	-2	-0.131244533278	0.529650670053343
MAS1L	16	RELAPSE	1.20411998266	-2	-0.169925001442	0.529650670053343
TULP1	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.529650670053343
OR10G7	23	RELAPSE	1.36172783602	2	0.131244533278	0.529650670053343
AFF3	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.529650670053343
APOD	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.529650670053343
FOXJ2	18	RELAPSE	1.2552725051	-2	-0.152003093445	0.529650670053343
APBA2	12	RELAPSE	1.07918124605	2	0.263034405834	0.529650670053343
TRAF7	10	RELAPSE	1	-2	-0.263034405834	0.529650670053343
VPS33B	9	RELAPSE	0.954242509439	2	0.362570079385	0.529650670053343
MAB21L3	7	RELAPSE	0.845098040014	2	0.48542682717	0.529650670053343
ATN1	11	RELAPSE	1.04139268516	2	0.289506617195	0.529650670053343
MYO6	13	RELAPSE	1.11394335231	2	0.241008099504	0.529650670053343
KHSRP	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.529650670053343
CT47B1	13	RELAPSE	1.11394335231	2	0.241008099504	0.529650670053343
DIPK1B	7	RELAPSE	0.845098040014	2	0.48542682717	0.529650670053343
CELSR2	22	RELAPSE	1.34242268082	2	0.13750352375	0.532770196482521
BARD1	11	RELAPSE	1.04139268516	2	0.289506617195	0.539254571086942
TAS2R31	119	RELAPSE	2.07554696139	-1	-0.0120728323006	0.54029137460742
SP4	23	RELAPSE	1.36172783602	4	0.275634442613	0.545027824263879
GXYLT1	467	RELAPSE	2.66931688057	9	0.0280749516127	0.545955125963534
RASA1	11	RELAPSE	1.04139268516	-4	-0.447458976971	0.548306168685348
ADAMTS7	43	RELAPSE	1.63346845558	3	0.104336659815	0.549303869364548
CTBP2	521	RELAPSE	2.7168377233	14	0.0392976252752	0.550038117509494
GOLGA6L10	160	RELAPSE	2.20411998266	-8	-0.0703893278914	0.552452904881778
FOXP1	27	RELAPSE	1.43136376416	3	0.169925001442	0.564199388936777
KIF1A	38	RELAPSE	1.57978359662	3	0.118644496499	0.564199388936777
PUF60	20	RELAPSE	1.30102999566	2	0.152003093445	0.565318637427207
JSRP1	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.565318637427207
INCENP	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.565318637427207
LARGE2	12	RELAPSE	1.07918124605	2	0.263034405834	0.565318637427207
BRICD5	26	RELAPSE	1.41497334797	-2	-0.106915203917	0.565318637427207
MMP15	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.565318637427207
GRIPAP1	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.565318637427207
CCDC85C	6	RELAPSE	0.778151250384	-2	-0.415037499279	0.565318637427207
OTX1	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.565318637427207
AXIN2	37	RELAPSE	1.56820172407	-4	-0.148098638989	0.567414948534378
LILRA4	86	RELAPSE	1.93449845124	7	0.122484006525	0.569752102114069
CRB2	19	RELAPSE	1.27875360095	2	0.160464672193	0.571607644953332
NFRKB	6	RELAPSE	0.778151250384	2	0.584962500721	0.571607644953332
NRXN2	5	RELAPSE	0.698970004336	2	0.736965594166	0.571607644953332
SCFD1	8	RELAPSE	0.903089986992	2	0.415037499279	0.571607644953332
CACNA1G	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.571607644953332
HSPG2	23	RELAPSE	1.36172783602	4	0.275634442613	0.571607644953332
ALPP	25	RELAPSE	1.39794000867	2	0.120294233718	0.571607644953332
AL772284.1	18	RELAPSE	1.2552725051	-2	-0.152003093445	0.571607644953332
VPS13A	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.571607644953332
HOOK2	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.571607644953332
RRP1B	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.571607644953332
MMP24	13	RELAPSE	1.11394335231	2	0.241008099504	0.571607644953332
FREM2	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.571607644953332
TREML2	34	RELAPSE	1.53147891704	-2	-0.082462160192	0.571607644953332
TNFRSF9	2	RELAPSE	0.301029995664	-2	-1	0.571607644953332
TOX3	23	RELAPSE	1.36172783602	-2	-0.120294233718	0.571607644953332
PDE2A	18	RELAPSE	1.2552725051	2	0.169925001442	0.571607644953332
KLC2	10	RELAPSE	1	2	0.321928094887	0.571607644953332
MRE11	4	RELAPSE	0.602059991328	2	1	0.571607644953332
LNP1	15	RELAPSE	1.17609125906	2	0.206450877467	0.571607644953332
TGFBR1	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.571607644953332
DRG2	6	RELAPSE	0.778151250384	2	0.584962500721	0.571607644953332
TUBA4A	7	RELAPSE	0.845098040014	2	0.48542682717	0.571607644953332
CAPN15	15	RELAPSE	1.17609125906	-3	-0.263034405834	0.571607644953332
SPAG1	10	RELAPSE	1	-2	-0.263034405834	0.571607644953332
ADGRA2	4	RELAPSE	0.602059991328	2	1	0.571607644953332
RPS15	28	RELAPSE	1.44715803134	-2	-0.0995356735509	0.571607644953332
MYO7A	9	RELAPSE	0.954242509439	2	0.362570079385	0.571607644953332
GPX1	5	RELAPSE	0.698970004336	2	0.736965594166	0.571607644953332
SELPLG	5	RELAPSE	0.698970004336	2	0.736965594166	0.571607644953332
ZNF658	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.571607644953332
C7orf50	2	RELAPSE	0.301029995664	-2	-1	0.571607644953332
INHBA	49	RELAPSE	1.69019608003	-2	-0.0577154978563	0.571607644953332
GTF2IRD2B	30	RELAPSE	1.47712125472	2	0.0995356735509	0.571607644953332
TMEM254	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.571607644953332
XKR6	9	RELAPSE	0.954242509439	2	0.362570079385	0.571607644953332
PLEKHG3	17	RELAPSE	1.23044892138	-3	-0.234465253637	0.571607644953332
TEX2	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.571607644953332
ATM	29	RELAPSE	1.4623979979	5	0.273018494406	0.572565976964488
KLHDC10	2	RELAPSE	0.301029995664	-4	-1.58496250072	0.5774686624273
ADAM29	12	RELAPSE	1.07918124605	2	0.263034405834	0.5774686624273
UBE2D3	22	RELAPSE	1.34242268082	2	0.13750352375	0.5774686624273
GJD2	4	RELAPSE	0.602059991328	2	1	0.5774686624273
GIPC3	8	RELAPSE	0.903089986992	2	0.415037499279	0.5774686624273
NBPF9	102	RELAPSE	2.00860017176	7	0.102569733641	0.581776916590623
ATRX	34	RELAPSE	1.53147891704	-5	-0.197939377612	0.582130044216449
MUC16	1289	RELAPSE	3.11025291735	38	0.0431704741958	0.582193009062368
GP1BA	12	RELAPSE	1.07918124605	8	1.58496250072	0.583882420770365
CCDC177	2	RELAPSE	0.301029995664	-2	-1	0.58621368107314
RNF40	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.58621368107314
RAB3IP	13	RELAPSE	1.11394335231	-2	-0.206450877467	0.58621368107314
GRIN3B	2	RELAPSE	0.301029995664	-2	-1	0.58621368107314
NACA	16	RELAPSE	1.20411998266	4	0.415037499279	0.58621368107314
PITPNM2	9	RELAPSE	0.954242509439	3	0.584962500721	0.58621368107314
PCSK9	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.58621368107314
PRR23A	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.58621368107314
CABP1	9	RELAPSE	0.954242509439	2	0.362570079385	0.58621368107314
NEXMIF	1	RELAPSE	0	-2	-1.58496250072	0.58621368107314
LAMC3	4	RELAPSE	0.602059991328	2	1	0.58621368107314
TRIL	1	RELAPSE	0	-2	-1.58496250072	0.58621368107314
ROR2	16	RELAPSE	1.20411998266	2	0.192645077942	0.58621368107314
CHGA	69	RELAPSE	1.83884909074	-2	-0.0412226627265	0.58621368107314
PAK3	19	RELAPSE	1.27875360095	2	0.160464672193	0.587746352368953
YTHDF1	15	RELAPSE	1.17609125906	2	0.206450877467	0.587746352368953
NPIPB12	11	RELAPSE	1.04139268516	2	0.289506617195	0.587746352368953
TTC28	42	RELAPSE	1.6232492904	2	0.0703893278914	0.587746352368953
CACNA1B	23	RELAPSE	1.36172783602	-2	-0.120294233718	0.587746352368953
IFNGR1	7	RELAPSE	0.845098040014	2	0.48542682717	0.587746352368953
HOXA13	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.587746352368953
PEAK3	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.587746352368953
POLR1G	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.587746352368953
C17orf100	7	RELAPSE	0.845098040014	2	0.48542682717	0.587746352368953
NECTIN3	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.587746352368953
GAL3ST2	25	RELAPSE	1.39794000867	2	0.120294233718	0.587746352368953
ULK4	6	RELAPSE	0.778151250384	2	0.584962500721	0.587746352368953
FGF5	17	RELAPSE	1.23044892138	2	0.180572245642	0.587746352368953
NLRC5	8	RELAPSE	0.903089986992	2	0.415037499279	0.587746352368953
LRRIQ3	16	RELAPSE	1.20411998266	2	0.192645077942	0.587746352368953
DMXL1	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.587746352368953
MESD	25	RELAPSE	1.39794000867	2	0.120294233718	0.587746352368953
AGAP2	32	RELAPSE	1.50514997832	-2	-0.0874628412503	0.587746352368953
APOBEC4	9	RELAPSE	0.954242509439	2	0.362570079385	0.587746352368953
MYEF2	7	RELAPSE	0.845098040014	-3	-0.51457317283	0.587746352368953
HMGXB4	17	RELAPSE	1.23044892138	-2	-0.160464672193	0.587746352368953
PDE6B	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.587746352368953
STUM	24	RELAPSE	1.38021124171	2	0.125530882084	0.587746352368953
MRTFA	28	RELAPSE	1.44715803134	2	0.106915203917	0.587746352368953
APBB1	33	RELAPSE	1.51851393988	2	0.0901978089716	0.587746352368953
RXRB	36	RELAPSE	1.55630250077	2	0.082462160192	0.587746352368953
ALG1	4	RELAPSE	0.602059991328	-2	-0.584962500721	0.587746352368953
PPM1N	17	RELAPSE	1.23044892138	2	0.180572245642	0.587746352368953
BTBD8	20	RELAPSE	1.30102999566	2	0.152003093445	0.587746352368953
EHD4	8	RELAPSE	0.903089986992	-2	-0.321928094887	0.587746352368953
TMEM158	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.58868813395189
PRR13	16	RELAPSE	1.20411998266	-2	-0.169925001442	0.58868813395189
PABPC3	794	RELAPSE	2.89982050243	-7	-0.0126632352658	0.589638551626567
RBMXL1	126	RELAPSE	2.10037054512	-12	-0.131244533278	0.592612825325637
NCOA6	48	RELAPSE	1.68124123738	3	0.0931094043915	0.599239924511816
CD99L2	19	RELAPSE	1.27875360095	-5	-0.337034987278	0.600928477360234
TRIOBP	19	RELAPSE	1.27875360095	-11	-0.658963082165	0.600928477360234
SLX4	51	RELAPSE	1.7075701761	-3	-0.082462160192	0.600928477360234
GART	7	RELAPSE	0.845098040014	-4	-0.65207669658	0.604907154892759
UTP3	45	RELAPSE	1.65321251378	3	0.0995356735509	0.604907154892759
AMOT	70	RELAPSE	1.84509804001	3	0.0631938264872	0.606639168029039
CHD8	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.607766031407855
BRCA2	22	RELAPSE	1.34242268082	-2	-0.125530882084	0.607766031407855
MAGEA10	20	RELAPSE	1.30102999566	-2	-0.13750352375	0.607811258601815
PER1	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.607811258601815
SNAP91	10	RELAPSE	1	-2	-0.263034405834	0.607811258601815
MN1	64	RELAPSE	1.80617997398	-2	-0.0443941193585	0.607811258601815
TSC22D1	34	RELAPSE	1.53147891704	2	0.0874628412503	0.607811258601815
FUBP1	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.607811258601815
AMOTL1	10	RELAPSE	1	2	0.321928094887	0.607811258601815
RTL5	5	RELAPSE	0.698970004336	-3	-0.678071905113	0.607811258601815
UNC5A	9	RELAPSE	0.954242509439	2	0.362570079385	0.607811258601815
ECT2L	8	RELAPSE	0.903089986992	2	0.415037499279	0.607811258601815
SEMA4C	9	RELAPSE	0.954242509439	3	0.584962500721	0.607811258601815
FAM133A	12	RELAPSE	1.07918124605	2	0.263034405834	0.607811258601815
NOVA2	10	RELAPSE	1	-5	-0.584962500721	0.607811258601815
VCPIP1	8	RELAPSE	0.903089986992	3	0.678071905113	0.607811258601815
POMC	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.607811258601815
POTEB3	16	RELAPSE	1.20411998266	-3	-0.247927513444	0.608247652417139
CCDC15	10	RELAPSE	1	-6	-0.678071905113	0.608247652417139
MLEC	27	RELAPSE	1.43136376416	3	0.169925001442	0.613431372955166
RPL21	102	RELAPSE	2.00860017176	-2	-0.0280143761696	0.61480988023391
CHIC1	20	RELAPSE	1.30102999566	-7	-0.432959407276	0.615038205184227
MST1	114	RELAPSE	2.05690485134	3	0.0384741478146	0.618081499243512
PHLDA1	29	RELAPSE	1.4623979979	-3	-0.142019004872	0.624422603838544
CDH1	24	RELAPSE	1.38021124171	-3	-0.169925001442	0.624422603838544
TNFRSF12A	13	RELAPSE	1.11394335231	4	0.530514716699	0.624422603838544
DLC1	28	RELAPSE	1.44715803134	4	0.222392421336	0.624422603838544
PHACTR1	28	RELAPSE	1.44715803134	2	0.106915203917	0.626748166984805
RNF43	10	RELAPSE	1	-3	-0.378511623254	0.626999552027824
SETD2	22	RELAPSE	1.34242268082	3	0.211504105194	0.626999552027824
DIP2C	17	RELAPSE	1.23044892138	3	0.280107919193	0.626999552027824
PBRM1	10	RELAPSE	1	2	0.321928094887	0.62701713001532
SMG1	27	RELAPSE	1.43136376416	-2	-0.103093492964	0.62701713001532
ZMIZ1	28	RELAPSE	1.44715803134	3	0.163498732283	0.629508929312552
KRTAP5-8	23	RELAPSE	1.36172783602	-3	-0.176877762084	0.629508929312552
BCORL1	15	RELAPSE	1.17609125906	-5	-0.415037499279	0.629508929312552
LILRB2	300	RELAPSE	2.47712125472	12	0.0588936890536	0.636177566924772
SHOX2	23	RELAPSE	1.36172783602	2	0.131244533278	0.636424973019568
ZNF208	212	RELAPSE	2.32633586093	14	0.0985638344836	0.636517983758309
YY1	17	RELAPSE	1.23044892138	2	0.180572245642	0.639864885315932
BAHCC1	18	RELAPSE	1.2552725051	-3	-0.222392421336	0.649267216142478
ZFHX3	167	RELAPSE	2.22271647115	-16	-0.13199554581	0.655204134023046
EP400	96	RELAPSE	1.98227123304	-5	-0.0732489820306	0.657004239999166
BRD4	22	RELAPSE	1.34242268082	-2	-0.125530882084	0.659979589866018
NECTIN2	32	RELAPSE	1.50514997832	2	0.0931094043915	0.659979589866018
SALL3	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.659979589866018
ARID5B	10	RELAPSE	1	-2	-0.263034405834	0.659979589866018
PARP1	9	RELAPSE	0.954242509439	2	0.362570079385	0.664611629541006
CDK11B	14	RELAPSE	1.14612803568	2	0.222392421336	0.665312323992124
PRAMEF11	33	RELAPSE	1.51851393988	2	0.0901978089716	0.665312323992124
ARID4B	15	RELAPSE	1.17609125906	2	0.206450877467	0.665312323992124
FBXW10	20	RELAPSE	1.30102999566	-2	-0.13750352375	0.665312323992124
ZNF428	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.665312323992124
ZNF729	18	RELAPSE	1.2552725051	2	0.169925001442	0.665312323992124
BTN2A1	5	RELAPSE	0.698970004336	-2	-0.48542682717	0.665312323992124
NAV2	19	RELAPSE	1.27875360095	-2	-0.144389909335	0.665312323992124
AR	33	RELAPSE	1.51851393988	-2	-0.0848888975865	0.665541859004676
PPP1R3F	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.665541859004676
EZH2	9	RELAPSE	0.954242509439	-2	-0.289506617195	0.665541859004676
TET1	18	RELAPSE	1.2552725051	2	0.169925001442	0.665541859004676
SAAL1	28	RELAPSE	1.44715803134	-2	-0.0995356735509	0.665541859004676
LAS1L	8	RELAPSE	0.903089986992	2	0.415037499279	0.665541859004676
FRG1	156	RELAPSE	2.19312459835	8	0.0759488532333	0.665821762546153
HLA-A	53	RELAPSE	1.7242758696	5	0.142957953842	0.666954528692819
PIEZO1	23	RELAPSE	1.36172783602	-2	-0.120294233718	0.667485554234453
CES1	21	RELAPSE	1.32221929473	3	0.222392421336	0.669028074498903
LOC107984728	47	RELAPSE	1.67209785794	-7	-0.200298650486	0.670378740664756
RBMXL3	17	RELAPSE	1.23044892138	1	0.0874628412503	0.670694381004242
IGHV3-20	50	RELAPSE	1.69897000434	-8	-0.214124805353	0.672527310434123
ERICH6	23	RELAPSE	1.36172783602	2	0.131244533278	0.675422316092078
SYT8	11	RELAPSE	1.04139268516	-2	-0.241008099504	0.675422316092078
TAS2R43	171	RELAPSE	2.23299611039	-9	-0.0740005814438	0.675432455047205
KMT2C	145	RELAPSE	2.16136800223	-7	-0.0680184234287	0.678640052210767
PRICKLE4	6	RELAPSE	0.778151250384	2	0.584962500721	0.678845299424318
ESRRG	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.678845299424318
ANKRD36	310	RELAPSE	2.49136169383	-7	-0.0322146248652	0.681977234170825
DENND4B	35	RELAPSE	1.54406804435	2	0.0848888975865	0.710346568995567
ADAMTS1	2	RELAPSE	0.301029995664	-2	-1	0.710346568995567
TBKBP1	4	RELAPSE	0.602059991328	2	1	0.710346568995567
SLC24A3	2	RELAPSE	0.301029995664	-2	-1	0.710346568995567
SPATA1	2	RELAPSE	0.301029995664	-2	-1	0.710346568995567
GCNA	11	RELAPSE	1.04139268516	1	0.13750352375	0.71427104758999
MROH1	26	RELAPSE	1.41497334797	-4	-0.206450877467	0.715000654688089
SHANK1	26	RELAPSE	1.41497334797	-2	-0.106915203917	0.715923222074042
NUFIP2	18	RELAPSE	1.2552725051	-2	-0.152003093445	0.716502905261313
NBEAL2	9	RELAPSE	0.954242509439	2	0.362570079385	0.716502905261313
ARMCX4	44	RELAPSE	1.64345267649	-7	-0.212993723334	0.717491318323627
SP8	56	RELAPSE	1.74818802701	-2	-0.05062607307	0.721664395560096
TAS2R46	193	RELAPSE	2.28555730901	-4	-0.0295947821883	0.722254935378708
C17orf113	16	RELAPSE	1.20411998266	5	0.540568381363	0.723341759003584
CPEB2	26	RELAPSE	1.41497334797	-2	-0.106915203917	0.725213407397273
OR10G2	21	RELAPSE	1.32221929473	2	0.144389909335	0.730166174337991
ERN1	28	RELAPSE	1.44715803134	-1	-0.05062607307	0.740082270070554
SENP3	14	RELAPSE	1.14612803568	1	0.106915203917	0.746317879932455
SLC12A2	28	RELAPSE	1.44715803134	4	0.222392421336	0.748710502729995
KRTAP1-3	15	RELAPSE	1.17609125906	-2	-0.180572245642	0.749805072730034
GLB1L	9	RELAPSE	0.954242509439	-4	-0.530514716699	0.749805072730034
CREBBP	92	RELAPSE	1.96378782735	6	0.0972972013549	0.749956741538972
BCL11B	30	RELAPSE	1.47712125472	-2	-0.0931094043915	0.75084417426941
RBM10	53	RELAPSE	1.7242758696	2	0.0554951125917	0.75084417426941
LILRA1	264	RELAPSE	2.42160392687	4	0.02202630633	0.751359537084613
IGHV1-46	44	RELAPSE	1.64345267649	-5	-0.155278225478	0.751829634045849
HRNR	121	RELAPSE	2.08278537032	-13	-0.147225953183	0.752682391179835
TSPYL2	42	RELAPSE	1.6232492904	-2	-0.0671141958585	0.755097410811008
POTEG	30	RELAPSE	1.47712125472	2	0.0995356735509	0.758951302067224
PRSS50	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
SYTL4	13	RELAPSE	1.11394335231	-1	-0.106915203917	0.765594483995764
SIX4	12	RELAPSE	1.07918124605	-1	-0.11547721742	0.765594483995764
ZNF592	12	RELAPSE	1.07918124605	1	0.125530882084	0.765594483995764
IFT140	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.765594483995764
BABAM1	6	RELAPSE	0.778151250384	1	0.263034405834	0.765594483995764
COL6A3	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
APCDD1	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.765594483995764
EGR4	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.765594483995764
KCNJ9	13	RELAPSE	1.11394335231	1	0.11547721742	0.765594483995764
RGS3	19	RELAPSE	1.27875360095	-1	-0.0740005814438	0.765594483995764
CSNK1G2	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.765594483995764
SRRM3	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.765594483995764
CHD9	13	RELAPSE	1.11394335231	1	0.11547721742	0.765594483995764
IL4R	19	RELAPSE	1.27875360095	-1	-0.0740005814438	0.765594483995764
LOC105375112	18	RELAPSE	1.2552725051	1	0.082462160192	0.765594483995764
FAM155B	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.765594483995764
ZCCHC14	19	RELAPSE	1.27875360095	-1	-0.0740005814438	0.765594483995764
SAMD10	8	RELAPSE	0.903089986992	1	0.192645077942	0.765594483995764
AKAP6	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
TTC8	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
RGMB	11	RELAPSE	1.04139268516	1	0.13750352375	0.765594483995764
NR2F2	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
KIF21A	18	RELAPSE	1.2552725051	1	0.082462160192	0.765594483995764
PRDM10	17	RELAPSE	1.23044892138	-1	-0.082462160192	0.765594483995764
CCDC144A	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.765594483995764
WRNIP1	8	RELAPSE	0.903089986992	1	0.192645077942	0.765594483995764
GNL1	16	RELAPSE	1.20411998266	-1	-0.0874628412503	0.765594483995764
ACD	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
MTDH	4	RELAPSE	0.602059991328	1	0.415037499279	0.765594483995764
SRRT	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.765594483995764
KRT76	13	RELAPSE	1.11394335231	1	0.11547721742	0.765594483995764
ENDOG	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.765594483995764
NRK	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.765594483995764
ZNF799	8	RELAPSE	0.903089986992	1	0.192645077942	0.765594483995764
JADE2	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.765594483995764
IL16	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.765594483995764
EFHD2	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.765594483995764
POU3F2	17	RELAPSE	1.23044892138	1	0.0874628412503	0.765594483995764
MICAL2	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.765594483995764
FBXL3	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.765594483995764
SERPING1	16	RELAPSE	1.20411998266	1	0.0931094043915	0.765594483995764
AMER2	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.765594483995764
TMCC1	37	RELAPSE	1.56820172407	-1	-0.0384741478146	0.765594483995764
UPF3A	11	RELAPSE	1.04139268516	1	0.13750352375	0.765594483995764
DNAH2	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.765594483995764
OR5H8	11	RELAPSE	1.04139268516	-1	-0.125530882084	0.765594483995764
TRBV5-3	26	RELAPSE	1.41497334797	1	0.0565835283664	0.765594483995764
GSPT1	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.765594483995764
TBX2	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
CTNND2	25	RELAPSE	1.39794000867	1	0.0588936890536	0.765594483995764
CCDC168	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
PKD1L3	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
ENTPD1	14	RELAPSE	1.14612803568	1	0.106915203917	0.765594483995764
PRRC2C	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.765594483995764
CFTR	41	RELAPSE	1.61278385672	-1	-0.0347654181607	0.765594483995764
ERMN	8	RELAPSE	0.903089986992	1	0.192645077942	0.765594483995764
FGF10	17	RELAPSE	1.23044892138	1	0.0874628412503	0.765594483995764
SYNE3	18	RELAPSE	1.2552725051	1	0.082462160192	0.765594483995764
NOX5	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.765594483995764
LMTK2	15	RELAPSE	1.17609125906	1	0.0995356735509	0.765594483995764
ERVV-1	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.765594483995764
GABRR1	15	RELAPSE	1.17609125906	1	0.0995356735509	0.765594483995764
SLC4A3	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.765594483995764
CDC7	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.765594483995764
VSIG8	15	RELAPSE	1.17609125906	1	0.0995356735509	0.765594483995764
CCDC103	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.765594483995764
TNFSF9	13	RELAPSE	1.11394335231	-1	-0.106915203917	0.765594483995764
TRIM67	18	RELAPSE	1.2552725051	1	0.082462160192	0.765594483995764
KDM4C	17	RELAPSE	1.23044892138	1	0.0874628412503	0.765594483995764
KDM4B	24	RELAPSE	1.38021124171	1	0.0614005446641	0.765594483995764
RFX8	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
PCDHB3	28	RELAPSE	1.44715803134	1	0.0524674198941	0.765594483995764
CTDSP1	18	RELAPSE	1.2552725051	1	0.082462160192	0.765594483995764
CDH18	4	RELAPSE	0.602059991328	1	0.415037499279	0.765594483995764
NRG1	14	RELAPSE	1.14612803568	1	0.106915203917	0.765594483995764
DOP1B	7	RELAPSE	0.845098040014	1	0.222392421336	0.765594483995764
EBPL	9	RELAPSE	0.954242509439	1	0.169925001442	0.765594483995764
ABCC6	5	RELAPSE	0.698970004336	1	0.321928094887	0.765594483995764
ABCC1	17	RELAPSE	1.23044892138	1	0.0874628412503	0.765594483995764
HNRNPC	9	RELAPSE	0.954242509439	1	0.169925001442	0.765594483995764
SSRP1	10	RELAPSE	1	1	0.152003093445	0.765594483995764
SIGLEC7	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.765594483995764
TRBV5-5	55	RELAPSE	1.74036268949	1	0.0264722113612	0.765897285971272
GRIN1	19	RELAPSE	1.27875360095	-1	-0.0740005814438	0.772829992684448
GOLIM4	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.772829992684448
